2/9/16,WCR,West Croydon,B,9:42:47,,2,2556,0,10,0,0,0,,,
2/9/16,LEB,Lebanon Road,.,9:42:48,0:00:18,2,2539,4,2,30,42.9,14.4,,,
2/9/16,MTJ,Mitcham Junction,.,9:43:04,0:00:17,3,2544,0,2,14,20,6.7,,,
2/9/16,WCR,West Croydon,A,9:43:06,,2,2556,7,0,7,9.7,3.4,,,
2/9/16,ECR,East Croydon,.,9:43:11,0:00:25,3,2546,16,17,58,82.9,27.9,,,
2/9/16,GVH,Gravel Hill,.,9:43:20,0:00:29,3,2541,0,6,14,20,6.7,,,
2/9/16,MRD,Morden Road,.,9:43:31,0:00:17,3,2531,4,2,50,71.4,24,,,
2/9/16,TPL,Therapia Lane,.,9:43:40,0:00:22,3,2552,6,10,35,50,16.8,,,
2/9/16,LEB,Lebanon Road,.,9:43:48,0:00:17,3,2534,2,0,36,51.4,17.3,,,
2/9/16,BDL,Beddington Lane,.,9:43:51,0:00:15,4,2549,2,0,25,35.7,12,,,
2/9/16,TPL,Therapia Lane,.,9:43:53,0:00:23,4,2563,10,10,64,88.9,31.1,,,
2/9/16,WPK,Wandle Park,.,9:43:59,0:01:30,3,2543,8,1,54,77.1,26,,,
2/9/16,SAN,Sandilands,.,9:44:00,0:00:20,2,2538,0,2,7,10,3.4,,,
2/9/16,ADS,Addiscombe,.,9:44:08,0:00:27,UNKN,2545,0,1,5,7.1,2.4,,,
2/9/16,SAN,Sandilands,.,9:44:09,0:00:16,4,2557,6,1,60,83.3,29.1,,,
2/9/16,ELM,Elmers End,B,9:44:14,,4,2547,0,7,0,0,0,,,
2/9/16,ECR,East Croydon,.,9:44:16,0:01:22,4,2553,11,10,13,18.6,6.3,,,
2/9/16,WMB,Wimbledon,A,9:44:17,,4,2540,21,0,22,31.4,10.6,,,
2/9/16,ARN,Arena,.,9:44:22,0:00:19,1,2555,21,0,27,37.5,13.1,,,
2/9/16,WLR,Wellesley Road,.,9:44:31,0:00:18,3,2548,2,3,12,17.1,5.8,,,
2/9/16,ECR,East Croydon,.,9:44:45,0:00:50,2,2539,6,21,13,18.6,6.3,,,
2/9/16,GST,George Street,.,9:44:58,0:00:32,3,2546,20,21,57,81.4,27.4,,,
2/9/16,BKB,Birkbeck,.,9:45:01,0:00:16,2,2558,1,1,39,54.2,18.9,,,
2/9/16,ARN,Arena,.,9:45:01,0:00:25,2,2560,1,1,67,93.1,32.5,,,
2/9/16,SAN,Sandilands,.,9:45:08,0:00:23,3,2534,9,5,40,57.1,19.2,,,
2/9/16,MTM,Mitcham,.,9:45:10,0:00:24,3,2530,7,6,42,60,20.2,,,
2/9/16,BCJ,Beckenham Junction,A,9:45:13,,2,2537,14,0,15,21.4,7.2,,,
2/9/16,BDL,Beddington Lane,.,9:45:14,0:00:17,3,2544,0,0,14,20,6.7,,,
2/9/16,PHL,Phipps Bridge,.,9:45:16,0:00:17,3,2531,2,1,51,72.9,24.5,,,
2/9/16,WLR,Wellesley Road,.,9:45:20,0:00:14,2,2556,2,3,8,11.1,3.9,,,
2/9/16,BHL,Blackhorse Lane,.,9:45:30,0:00:16,UNKN,2545,1,0,6,8.6,2.9,,,
2/9/16,WPK,Wandle Park,.,9:45:38,0:00:24,3,2551,1,5,45,64.3,21.6,,,
2/9/16,DDR,Dundonald Road,.,9:45:45,0:00:22,4,2540,2,0,22,31.4,10.6,,,
2/9/16,WDS,Woodside,.,9:45:48,0:00:17,1,2555,8,0,33,45.8,16,,,
2/9/16,ADV,Addington Village,.,9:45:52,0:00:26,3,2541,9,4,17,24.3,8.2,,,
2/9/16,TPL,Therapia Lane,.,9:45:52,0:00:21,4,2549,9,0,34,48.6,16.3,,,
2/9/16,BDL,Beddington Lane,.,9:45:59,0:00:33,3,2552,8,1,42,60,20.2,,,
2/9/16,ADS,Addiscombe,.,9:46:05,0:00:20,2,2538,0,2,5,7.1,2.4,,,
2/9/16,LEB,Lebanon Road,.,9:46:08,0:00:12,4,2557,6,1,65,90.3,31.6,,,
2/9/16,BGW,Belgrave Walk,.,9:46:16,0:00:18,3,2531,1,6,46,65.7,22.1,,,
2/9/16,WDS,Woodside,.,9:46:27,0:00:26,UNKN,2545,1,0,7,10,3.4,,,
2/9/16,BDL,Beddington Lane,.,9:46:30,0:00:14,4,2563,0,2,62,86.1,30.1,,,
2/9/16,WDS,Woodside,.,9:46:35,0:00:18,2,2560,1,0,68,94.4,33,,,
2/9/16,ECR,East Croydon,.,9:46:37,0:00:22,3,2548,8,6,14,20,6.7,,,
2/9/16,AVR,Avenue Road,.,9:46:40,0:00:15,2,2558,0,0,39,54.2,18.9,,,
2/9/16,BGW,Belgrave Walk,.,9:46:41,0:00:17,3,2530,4,4,42,60,20.2,,,
2/9/16,WDM,Waddon Marsh,.,9:46:51,0:00:20,3,2551,0,7,38,54.3,18.3,,,
2/9/16,CST,Church Street,.,9:46:57,0:00:25,3,2546,15,16,56,80,26.9,,,
2/9/16,BHL,Blackhorse Lane,.,9:46:58,0:00:14,1,2555,9,0,42,58.3,20.4,,,
2/9/16,AMP,Ampere Way,.,9:47:03,0:00:20,4,2549,9,3,38,54.3,18.3,,,
2/9/16,GST,George Street,.,9:47:07,0:00:35,2,2539,13,22,0,0,0,,,
2/9/16,TPL,Therapia Lane,.,9:47:10,0:00:18,3,2544,2,0,16,22.9,7.7,,,
2/9/16,RVC,Reeves Corner,.,9:47:11,0:00:15,3,2543,1,5,50,71.4,24,,,
2/9/16,MPK,Merton Park,.,9:47:19,0:00:17,4,2540,4,0,26,37.1,12.5,,,
2/9/16,BHL,Blackhorse Lane,.,9:47:24,0:00:18,2,2538,3,0,6,8.6,2.9,,,
2/9/16,ECR,East Croydon,.,9:47:28,0:00:49,2,2556,19,7,24,33.3,11.7,,,
2/9/16,FLW,Fieldway,.,9:47:32,0:00:20,3,2541,5,1,21,30,10.1,,,
2/9/16,PHL,Phipps Bridge,.,9:47:38,0:00:23,3,2530,6,7,43,61.4,20.7,,,
2/9/16,LEB,Lebanon Road,.,9:47:43,0:00:20,4,2553,3,2,14,20,6.7,,,
2/9/16,BHL,Blackhorse Lane,.,9:47:45,0:00:12,2,2560,0,0,68,94.4,33,,,
2/9/16,BCR,Beckenham Road,.,9:47:46,0:00:14,2,2537,1,1,13,18.6,6.3,,,
2/9/16,MTM,Mitcham,.,9:47:55,0:00:20,3,2531,10,4,52,74.3,25,,,
2/9/16,ARN,Arena,.,9:48:00,0:11:50,UNKN,2545,11,5,11,15.7,5.3,,,
2/9/16,AMP,Ampere Way,.,9:48:08,0:00:14,3,2551,0,3,35,50,16.8,,,
2/9/16,LPK,Lloyd Park,.,9:48:09,0:00:20,3,2534,3,4,39,55.7,18.8,,,
2/9/16,WDM,Waddon Marsh,.,9:48:20,0:00:21,4,2549,4,4,38,54.3,18.3,,,
2/9/16,TWR,Centrale,.,9:48:21,0:00:32,3,2543,4,29,27,38.6,13,,,
2/9/16,AMP,Ampere Way,.,9:48:22,0:00:18,3,2544,3,0,17,24.3,8.2,,,
2/9/16,WDS,Woodside,.,9:48:24,0:00:17,2,2538,0,0,6,8.6,2.9,,,
2/9/16,MTJ,Mitcham Junction,.,9:48:26,0:00:26,3,2552,8,3,47,67.1,22.6,,,
2/9/16,LEB,Lebanon Road,.,9:48:26,0:00:15,3,2548,0,2,12,17.1,5.8,,,
2/9/16,WMB,Wimbledon,A,9:48:28,,3,2550,27,0,27,38.6,13,,,
2/9/16,BCR,Beckenham Road,.,9:48:33,0:00:17,2,2558,0,14,29,40.3,14.1,,,
2/9/16,ADS,Addiscombe,.,9:48:33,0:00:24,1,2555,27,2,65,90.3,31.6,,,
2/9/16,NAD,New Addington,A,9:48:33,,3,2536,23,0,23,32.9,11.1,,,
2/9/16,ECR,East Croydon,.,9:48:35,0:00:28,4,2557,19,38,48,66.7,23.3,,,
2/9/16,MTJ,Mitcham Junction,.,9:48:42,0:00:22,4,2563,14,10,68,94.4,33,,,
2/9/16,MRD,Morden Road,.,9:48:43,0:00:20,4,2540,3,1,28,40,13.5,,,
2/9/16,AVR,Avenue Road,.,9:48:54,0:00:14,2,2537,3,0,16,22.9,7.7,,,
2/9/16,KHD,King Henry's Drive,.,9:49:01,0:00:23,3,2541,0,5,16,22.9,7.7,,,
2/9/16,CST,Church Street,.,9:49:07,0:00:31,2,2539,16,5,7,10,3.4,,,
2/9/16,TPL,Therapia Lane,.,9:49:11,0:00:23,3,2551,0,10,27,38.6,13,,,
2/9/16,SAN,Sandilands,.,9:49:15,0:00:21,4,2553,8,0,22,31.4,10.6,,,
2/9/16,ADS,Addiscombe,.,9:49:17,0:00:17,2,2560,1,1,68,94.4,33,,,
2/9/16,KHD,King Henry's Drive,.,9:49:29,0:00:18,3,2536,9,3,27,38.6,13,,,
2/9/16,WPK,Wandle Park,.,9:49:34,0:00:38,4,2549,8,1,43,61.4,20.7,,,
2/9/16,WDM,Waddon Marsh,.,9:49:39,0:00:18,3,2544,1,2,16,22.9,7.7,,,
2/9/16,ARN,Arena,.,9:49:39,0:00:23,2,2538,5,0,11,15.7,5.3,,,
2/9/16,MRD,Morden Road,.,9:49:41,0:00:15,3,2530,2,3,42,60,20.2,,,
2/9/16,DDR,Dundonald Road,.,9:49:41,0:00:18,3,2550,0,1,28,40,13.5,,,
2/9/16,SAN,Sandilands,.,9:49:50,0:00:20,3,2548,0,1,11,15.7,5.3,,,
2/9/16,BKB,Birkbeck,.,9:50:09,0:00:19,2,2537,5,0,21,30,10.1,,,
2/9/16,WCR,West Croydon,.,9:50:12,0:00:29,3,2543,16,7,36,51.4,17.3,,,
2/9/16,WPK,Wandle Park,.,9:50:16,0:00:22,3,2546,2,8,50,71.4,24,,,
2/9/16,ELM,Elmers End,A,9:50:22,,4,2547,5,0,5,7.1,2.4,,,
2/9/16,MTJ,Mitcham Junction,.,9:50:26,0:00:17,3,2531,2,0,54,77.1,26,,,
2/9/16,LEB,Lebanon Road,.,9:50:28,0:00:12,2,2556,2,1,25,34.7,12.1,,,
2/9/16,NAD,New Addington,B,9:50:30,,3,2541,0,16,0,0,0,,,
2/9/16,COO,Coombe Lane,.,9:50:33,0:00:15,3,2534,0,3,36,51.4,17.3,,,
2/9/16,GST,George Street,.,9:50:34,0:00:23,4,2557,7,23,32,44.4,15.5,,,
2/9/16,SAN,Sandilands,.,9:50:42,0:00:24,1,2555,14,8,69,95.8,33.5,,,
2/9/16,TWR,Centrale,.,9:50:50,0:00:29,2,2539,4,6,5,7.1,2.4,,,
2/9/16,MTM,Mitcham,.,9:50:51,0:00:26,3,2552,5,8,46,65.7,22.1,,,
2/9/16,FLW,Fieldway,.,9:50:53,0:00:25,3,2536,15,2,36,51.4,17.3,,,
2/9/16,WPK,Wandle Park,.,9:50:54,0:00:18,3,2544,0,1,15,21.4,7.2,,,
2/9/16,MPK,Merton Park,.,9:51:01,0:00:15,3,2530,3,3,42,60,20.2,,,
2/9/16,PHL,Phipps Bridge,.,9:51:02,0:00:23,4,2540,4,2,28,40,13.5,,,
2/9/16,MTM,Mitcham,.,9:51:08,0:00:19,4,2563,7,6,69,95.8,33.5,,,
2/9/16,MPK,Merton Park,.,9:51:10,0:00:24,3,2550,2,1,29,41.4,13.9,,,
2/9/16,BDL,Beddington Lane,.,9:51:28,0:00:19,3,2551,6,0,33,47.1,15.9,,,
2/9/16,WDM,Waddon Marsh,.,9:51:28,0:00:18,3,2546,3,8,45,64.3,21.6,,,
2/9/16,ADS,Addiscombe,.,9:51:34,0:00:21,4,2553,3,4,21,30,10.1,,,
2/9/16,SAN,Sandilands,.,9:51:48,0:00:17,2,2560,3,3,68,94.4,33,,,
2/9/16,SAN,Sandilands,.,9:51:52,0:00:15,2,2556,7,1,31,43.1,15,,,
2/9/16,RVC,Reeves Corner,.,9:51:56,0:00:20,4,2549,2,7,38,54.3,18.3,,,
2/9/16,HRD,Harrington Road,.,9:51:57,0:00:17,2,2538,0,1,10,14.3,4.8,,,
2/9/16,HRD,Harrington Road,.,9:52:07,0:00:20,2,2537,6,0,25,35.7,12,,,
2/9/16,BGW,Belgrave Walk,.,9:52:08,0:00:17,4,2540,0,0,28,40,13.5,,,
2/9/16,CST,Church Street,.,9:52:22,0:00:20,4,2557,7,5,36,50,17.5,,,
2/9/16,BGW,Belgrave Walk,.,9:52:25,0:00:17,3,2552,4,2,48,68.6,23.1,,,
2/9/16,ARN,Arena,.,9:52:29,0:00:27,4,2547,9,0,14,20,6.7,,,
2/9/16,DDR,Dundonald Road,.,9:52:30,0:00:18,3,2530,4,8,38,54.3,18.3,,,
2/9/16,BDL,Beddington Lane,.,9:52:30,0:00:14,3,2531,1,0,55,78.6,26.4,,,
2/9/16,ADV,Addington Village,.,9:52:30,0:00:23,3,2536,18,2,48,68.6,23.1,,,
2/9/16,LEB,Lebanon Road,.,9:52:39,0:00:18,1,2555,9,1,77,106.9,37.4,,,
2/9/16,MRD,Morden Road,.,9:52:39,0:00:17,3,2550,0,0,29,41.4,13.9,,,
2/9/16,BGW,Belgrave Walk,.,9:52:40,0:00:15,4,2563,2,3,68,94.4,33,,,
2/9/16,GVH,Gravel Hill,.,9:52:44,0:00:14,3,2534,0,1,35,50,16.8,,,
2/9/16,WLR,Wellesley Road,.,9:52:44,0:00:19,3,2543,0,9,29,41.4,13.9,,,
2/9/16,AMP,Ampere Way,.,9:52:45,0:00:24,3,2546,2,11,36,51.4,17.3,,,
2/9/16,WCR,West Croydon,B,9:52:47,,2,2539,0,5,0,0,0,,,
2/9/16,LPK,Lloyd Park,.,9:52:50,0:00:15,3,2548,1,0,12,17.1,5.8,,,
2/9/16,RVC,Reeves Corner,.,9:52:53,0:00:19,3,2544,1,2,14,20,6.7,,,
2/9/16,TWR,Centrale,.,9:53:12,0:00:31,4,2549,6,20,24,34.3,11.5,,,
2/9/16,BHL,Blackhorse Lane,.,9:53:13,0:00:20,4,2553,2,4,19,27.1,9.1,,,
2/9/16,BCJ,Beckenham Junction,B,9:53:22,,2,2558,0,29,0,0,0,,,
2/9/16,PHL,Phipps Bridge,.,9:53:25,0:00:54,3,2552,4,4,48,68.6,23.1,,,
2/9/16,LEB,Lebanon Road,.,9:53:25,0:00:13,2,2560,0,0,68,94.4,33,,,
2/9/16,WCR,West Croydon,A,9:53:27,,2,2539,11,0,12,17.1,5.8,,,
2/9/16,MTJ,Mitcham Junction,.,9:53:38,0:00:19,3,2551,5,8,30,42.9,14.4,,,
2/9/16,PHL,Phipps Bridge,.,9:53:45,0:00:16,4,2563,7,2,73,101.4,35.4,,,
2/9/16,BCJ,Beckenham Junction,A,9:53:51,,2,2558,30,0,30,41.7,14.6,,,
2/9/16,WDS,Woodside,.,9:53:56,0:00:16,4,2547,4,0,18,25.7,8.7,,,
2/9/16,ADS,Addiscombe,.,9:53:58,0:00:11,2,2556,3,5,31,43.1,15,,,
2/9/16,TPL,Therapia Lane,.,9:54:00,0:01:11,3,2546,1,5,32,45.7,15.4,,,
2/9/16,BKB,Birkbeck,.,9:54:03,0:00:15,2,2538,2,1,9,12.9,4.3,,,
2/9/16,TWR,Centrale,.,9:54:08,0:00:22,3,2544,2,0,16,22.9,7.7,,,
2/9/16,MTM,Mitcham,.,9:54:08,0:00:21,4,2540,6,2,32,45.7,15.4,,,
2/9/16,WDS,Woodside,.,9:54:22,0:00:19,4,2553,0,4,15,21.4,7.2,,,
2/9/16,PHL,Phipps Bridge,.,9:54:24,0:00:19,3,2550,0,0,29,41.4,13.9,,,
2/9/16,TPL,Therapia Lane,.,9:54:25,0:00:23,3,2531,11,8,58,82.9,27.9,,,
2/9/16,ARN,Arena,.,9:54:26,0:00:16,2,2537,1,2,24,34.3,11.5,,,
2/9/16,GVH,Gravel Hill,.,9:54:40,0:00:21,3,2536,1,2,47,67.1,22.6,,,
2/9/16,ADV,Addington Village,.,9:54:45,0:00:17,3,2534,0,6,29,41.4,13.9,,,
2/9/16,BHL,Blackhorse Lane,.,9:54:58,0:00:50,4,2547,14,1,33,47.1,15.9,,,
2/9/16,COO,Coombe Lane,.,9:55:06,0:00:14,3,2548,1,1,12,17.1,5.8,,,
2/9/16,ECR,East Croydon,.,9:55:08,0:00:31,3,2543,7,9,27,38.6,13,,,
2/9/16,BHL,Blackhorse Lane,.,9:55:12,0:00:12,2,2556,2,4,31,43.1,15,,,
2/9/16,AVR,Avenue Road,.,9:55:14,0:00:16,2,2538,0,0,9,12.9,4.3,,,
2/9/16,ECR,East Croydon,.,9:55:24,0:00:31,1,2555,8,61,24,33.3,11.7,,,
2/9/16,BGW,Belgrave Walk,.,9:55:27,0:00:18,3,2550,2,0,31,44.3,14.9,,,
2/9/16,NAD,New Addington,A,9:55:36,,3,2541,26,0,26,37.1,12.5,,,
2/9/16,AMP,Ampere Way,.,9:55:37,0:00:23,3,2531,5,7,56,80,26.9,,,
2/9/16,WLR,Wellesley Road,.,9:55:38,0:00:24,2,2539,3,5,14,20,6.7,,,
2/9/16,WDS,Woodside,.,9:55:40,0:00:16,2,2537,2,1,25,35.7,12,,,
2/9/16,MRD,Morden Road,.,9:55:42,0:00:17,4,2563,1,6,70,97.2,34,,,
2/9/16,ARN,Arena,.,9:55:44,0:00:23,4,2553,5,4,16,22.9,7.7,,,
2/9/16,MTM,Mitcham,.,9:55:50,0:00:17,3,2551,2,3,29,41.4,13.9,,,
2/9/16,WCR,West Croydon,.,9:55:50,0:00:27,4,2549,12,11,23,32.9,11.1,,,
2/9/16,MRD,Morden Road,.,9:56:00,0:00:23,3,2552,5,5,48,68.6,23.1,,,
2/9/16,WDS,Woodside,.,9:56:14,0:00:13,2,2556,1,5,27,37.5,13.1,,,
2/9/16,WMB,Wimbledon,B,9:56:15,,3,2530,0,38,0,0,0,,,
2/9/16,FLW,Fieldway,.,9:56:20,0:00:23,3,2534,6,6,29,41.4,13.9,,,
2/9/16,MTJ,Mitcham Junction,.,9:56:21,0:00:24,4,2540,9,4,35,50,16.8,,,
2/9/16,BCR,Beckenham Road,.,9:56:27,0:00:20,2,2538,6,5,10,14.3,4.8,,,
2/9/16,BCR,Beckenham Road,.,9:56:29,0:00:25,2,2558,13,0,41,56.9,19.9,,,
2/9/16,ECR,East Croydon,.,9:56:30,0:00:31,2,2560,3,45,26,36.1,12.6,,,
2/9/16,KHD,King Henry's Drive,.,9:56:31,0:00:21,3,2541,6,0,32,45.7,15.4,,,
2/9/16,BHL,Blackhorse Lane,.,9:56:40,0:00:20,2,2537,7,2,28,40,13.5,,,
2/9/16,WDM,Waddon Marsh,.,9:56:54,0:00:17,3,2531,7,1,62,88.6,29.8,,,
2/9/16,COO,Coombe Lane,.,9:57:02,0:00:15,3,2536,0,0,47,67.1,22.6,,,
2/9/16,ADS,Addiscombe,.,9:57:02,0:00:29,4,2547,16,4,45,64.3,21.6,,,
2/9/16,WPK,Wandle Park,.,9:57:03,0:00:13,4,2557,6,2,40,55.6,19.4,,,
2/9/16,BGW,Belgrave Walk,.,9:57:09,0:00:15,3,2551,0,0,29,41.4,13.9,,,
2/9/16,MPK,Merton Park,.,9:57:12,0:00:18,4,2563,1,9,62,86.1,30.1,,,
2/9/16,LEB,Lebanon Road,.,9:57:15,0:00:15,3,2543,0,0,27,38.6,13,,,
2/9/16,BDL,Beddington Lane,.,9:57:18,0:00:15,3,2546,1,0,33,47.1,15.9,,,
2/9/16,GST,George Street,.,9:57:21,0:00:23,1,2555,3,13,14,19.4,6.8,,,
2/9/16,GVH,Gravel Hill,.,9:57:22,0:00:15,3,2548,2,3,11,15.7,5.3,,,
2/9/16,ECR,East Croydon,.,9:57:25,0:00:44,2,2539,6,14,12,17.1,5.8,,,
2/9/16,MPK,Merton Park,.,9:57:26,0:00:20,3,2552,2,8,42,60,20.2,,,
2/9/16,ARN,Arena,.,9:57:30,0:00:11,2,2556,6,1,34,47.2,16.5,,,
2/9/16,MTM,Mitcham,.,9:57:34,0:00:20,3,2550,5,1,35,50,16.8,,,
2/9/16,KHD,King Henry's Drive,.,9:57:49,0:00:20,3,2534,2,9,22,31.4,10.6,,,
2/9/16,ADS,Addiscombe,.,9:58:00,0:00:35,2,2537,9,1,34,48.6,16.3,,,
2/9/16,WPK,Wandle Park,.,9:58:03,0:00:29,3,2531,8,3,67,95.7,32.2,,,
2/9/16,PHL,Phipps Bridge,.,9:58:07,0:00:11,3,2551,1,1,29,41.4,13.9,,,
2/9/16,AVR,Avenue Road,.,9:58:10,0:00:15,2,2558,0,0,41,56.9,19.9,,,
2/9/16,WDM,Waddon Marsh,.,9:58:12,0:00:14,4,2557,1,6,35,48.6,17,,,
2/9/16,WCR,West Croydon,.,9:58:18,0:00:19,3,2544,10,4,18,25.7,8.7,,,
2/9/16,FLW,Fieldway,.,9:58:21,0:00:34,3,2541,14,6,42,60,20.2,,,
2/9/16,GST,George Street,.,9:58:25,0:00:26,2,2560,0,19,7,9.7,3.4,,,
2/9/16,SAN,Sandilands,.,9:58:35,0:00:20,3,2543,10,0,37,52.9,17.8,,,
2/9/16,BDL,Beddington Lane,.,9:58:35,0:00:14,4,2540,1,0,34,48.6,16.3,,,
2/9/16,WLR,Wellesley Road,.,9:58:36,0:00:20,4,2549,3,3,23,32.9,11.1,,,
2/9/16,DDR,Dundonald Road,.,9:58:45,0:00:21,4,2563,4,4,62,86.1,30.1,,,
2/9/16,DDR,Dundonald Road,.,9:58:55,0:00:20,3,2552,1,1,42,60,20.2,,,
2/9/16,CST,Church Street,.,9:59:07,0:00:16,1,2555,4,8,10,13.9,4.9,,,
2/9/16,ELM,Elmers End,B,9:59:09,,4,2553,0,16,0,0,0,,,
2/9/16,BCJ,Beckenham Junction,B,9:59:10,,2,2538,0,10,0,0,0,,,
2/9/16,NAD,New Addington,B,9:59:12,,3,2534,0,22,0,0,0,,,
2/9/16,SAN,Sandilands,.,9:59:21,0:00:45,4,2547,14,4,55,78.6,26.4,,,
2/9/16,MTJ,Mitcham Junction,.,9:59:22,0:00:24,3,2546,7,2,38,54.3,18.3,,,
2/9/16,LPK,Lloyd Park,.,9:59:24,0:00:23,3,2536,13,2,56,80,26.9,,,
2/9/16,ADV,Addington Village,.,9:59:29,0:00:18,3,2548,1,2,10,14.3,4.8,,,
2/9/16,AMP,Ampere Way,.,9:59:33,0:00:14,4,2557,1,3,33,45.8,16,,,
2/9/16,BKB,Birkbeck,.,9:59:37,0:00:12,2,2558,1,0,42,58.3,20.4,,,
2/9/16,LEB,Lebanon Road,.,9:59:42,0:00:20,2,2539,0,5,9,12.9,4.3,,,
2/9/16,WMB,Wimbledon,A,9:59:42,,3,2530,43,0,43,61.4,20.7,,,
2/9/16,HRD,Harrington Road,.,9:59:45,0:01:24,2,2556,2,1,35,48.6,17,,,
2/9/16,MTJ,Mitcham Junction,.,9:59:47,0:00:21,3,2550,7,3,39,55.7,18.8,,,
2/9/16,MRD,Morden Road,.,9:59:52,0:00:14,3,2551,1,1,29,41.4,13.9,,,
2/9/16,ADV,Addington Village,.,10:00:07,0:00:20,3,2541,7,4,45,64.3,21.6,,,
2/9/16,RVC,Reeves Corner,.,10:00:11,0:01:09,3,2531,5,12,60,85.7,28.8,,,
2/9/16,CST,Church Street,.,10:00:16,0:00:17,2,2560,0,5,2,2.8,1,,,
2/9/16,SAN,Sandilands,.,10:00:19,0:00:20,2,2537,1,8,27,38.6,13,,,
2/9/16,ECR,East Croydon,.,10:00:26,0:00:26,4,2549,3,15,11,15.7,5.3,,,
2/9/16,TPL,Therapia Lane,.,10:00:30,0:00:26,4,2540,15,1,46,65.7,22.1,,,
2/9/16,WLR,Wellesley Road,.,10:00:36,0:00:18,3,2544,9,2,23,32.9,11.1,,,
2/9/16,TWR,Centrale,.,10:00:41,0:00:15,1,2555,1,2,9,12.5,4.4,,,
2/9/16,TPL,Therapia Lane,.,10:00:47,0:00:28,4,2557,5,2,36,50,17.5,,,
2/9/16,DDR,Dundonald Road,.,10:00:47,0:00:16,3,2530,1,0,42,60,20.2,,,
2/9/16,WDS,Woodside,.,10:00:58,0:00:19,UNKN,2545,7,0,18,25.7,8.7,,,
2/9/16,SAN,Sandilands,.,10:01:00,0:00:24,2,2539,1,0,10,14.3,4.8,,,
2/9/16,FLW,Fieldway,.,10:01:04,0:00:15,3,2548,1,0,11,15.7,5.3,,,
2/9/16,MPK,Merton Park,.,10:01:09,0:00:15,3,2551,2,2,29,41.4,13.9,,,
2/9/16,LEB,Lebanon Road,.,10:01:11,0:00:17,4,2547,4,2,57,81.4,27.4,,,
2/9/16,WMB,Wimbledon,B,10:01:26,,3,2552,0,42,0,0,0,,,
2/9/16,LPK,Lloyd Park,.,10:01:34,0:00:25,3,2543,0,5,32,45.7,15.4,,,
2/9/16,MTM,Mitcham,.,10:01:36,0:00:28,3,2546,5,6,37,52.9,17.8,,,
2/9/16,TWR,Centrale,.,10:01:44,0:00:14,2,2560,4,1,5,6.9,2.4,,,
2/9/16,HRD,Harrington Road,.,10:01:45,0:00:23,2,2558,10,0,50,69.4,24.3,,,
2/9/16,AMP,Ampere Way,.,10:01:47,0:00:20,4,2540,5,4,45,64.3,21.6,,,
2/9/16,BDL,Beddington Lane,.,10:02:03,0:00:29,3,2550,0,0,39,55.7,18.8,,,
2/9/16,BHL,Blackhorse Lane,.,10:02:06,0:00:18,UNKN,2545,3,1,20,28.6,9.6,,,
2/9/16,MPK,Merton Park,.,10:02:13,0:00:17,3,2530,7,0,49,70,23.6,,,
2/9/16,LEB,Lebanon Road,.,10:02:17,0:00:15,2,2537,0,1,26,37.1,12.5,,,
2/9/16,TWR,Centrale,.,10:02:20,0:00:26,3,2531,4,13,51,72.9,24.5,,,
2/9/16,SAN,Sandilands,.,10:02:21,0:00:21,3,2536,2,3,55,78.6,26.4,,,
2/9/16,WCR,West Croydon,B,10:02:22,,1,2555,0,9,0,0,0,,,
2/9/16,ECR,East Croydon,.,10:02:26,0:00:20,3,2544,15,2,32,45.7,15.4,,,
2/9/16,GVH,Gravel Hill,.,10:02:29,0:00:35,3,2541,13,0,58,82.9,27.9,,,
2/9/16,KHD,King Henry's Drive,.,10:02:30,0:00:17,3,2548,0,2,9,12.9,4.3,,,
2/9/16,LEB,Lebanon Road,.,10:02:36,0:00:15,4,2549,0,3,8,11.4,3.8,,,
2/9/16,WCR,West Croydon,A,10:02:41,,1,2555,10,0,11,15.3,5.3,,,
2/9/16,DDR,Dundonald Road,.,10:02:47,0:00:21,3,2551,0,2,27,38.6,13,,,
2/9/16,WDM,Waddon Marsh,.,10:03:01,0:00:23,4,2540,6,6,45,64.3,21.6,,,
2/9/16,ECR,East Croydon,.,10:03:05,0:00:52,4,2547,29,26,64,91.4,30.8,,,
2/9/16,BKB,Birkbeck,.,10:03:07,0:00:14,2,2556,2,3,34,47.2,16.5,,,
2/9/16,ADS,Addiscombe,.,10:03:07,0:00:22,2,2539,2,4,10,14.3,4.8,,,
2/9/16,BGW,Belgrave Walk,.,10:03:14,0:00:18,3,2546,3,3,37,52.9,17.8,,,
2/9/16,NAD,New Addington,A,10:03:16,,3,2534,16,0,16,22.9,7.7,,,
2/9/16,WCR,West Croydon,B,10:03:18,,2,2560,0,5,0,0,0,,,
2/9/16,ADS,Addiscombe,.,10:03:32,0:00:24,UNKN,2545,18,4,32,45.7,15.4,,,
2/9/16,WMB,Wimbledon,A,10:03:32,,3,2552,6,0,7,10,3.4,,,
2/9/16,MRD,Morden Road,.,10:03:33,0:00:18,3,2530,4,0,53,75.7,25.5,,,
2/9/16,WCR,West Croydon,A,10:03:38,,2,2560,9,0,10,13.9,4.9,,,
2/9/16,SAN,Sandilands,.,10:03:51,0:00:17,4,2549,3,0,11,15.7,5.3,,,
2/9/16,LEB,Lebanon Road,.,10:03:53,0:00:17,3,2536,1,0,56,80,26.9,,,
2/9/16,NAD,New Addington,B,10:03:58,,3,2548,0,9,0,0,0,,,
